0.000,0.890,0.890,0.890,0.890
500.000,0.842,0.899,0.814,0.757
1000.000,0.835,0.891,0.893,0.746
1500.000,0.867,0.932,0.835,0.771
2000.000,0.865,0.912,0.912,0.793
2500.000,0.831,0.888,0.805,0.754
3000.000,0.862,0.924,0.892,0.767
3500.000,0.837,0.897,0.837,0.752
4000.000,0.848,0.902,0.875,0.768
4500.000,0.845,0.900,0.845,0.766
5000.000,0.858,0.917,0.888,0.777
5500.000,0.841,0.896,0.815,0.761
6000.000,0.848,0.908,0.910,0.760
6500.000,0.869,0.924,0.840,0.784
7000.000,0.833,0.883,0.885,0.751
7500.000,0.833,0.887,0.807,0.755
8000.000,0.837,0.900,0.869,0.746
8500.000,0.832,0.896,0.801,0.739
9000.000,0.848,0.905,0.902,0.771
9500.000,0.836,0.887,0.809,0.758
10000.000,0.845,0.905,0.905,0.757
10500.000,0.844,0.900,0.817,0.765
11000.000,0.833,0.890,0.890,0.749
11500.000,0.842,0.896,0.815,0.759
12000.000,0.849,0.904,0.904,0.769
12500.000,0.847,0.900,0.820,0.767
13000.000,0.839,0.894,0.866,0.759
13500.000,0.844,0.902,0.816,0.759
14000.000,0.830,0.883,0.884,0.749
14500.000,0.846,0.903,0.817,0.761
15000.000,0.873,0.925,0.926,0.795
15500.000,0.861,0.923,0.830,0.772
16000.000,0.851,0.912,0.882,0.758
16500.000,0.855,0.911,0.855,0.777
17000.000,0.845,0.898,0.872,0.767
17500.000,0.839,0.892,0.839,0.758
18000.000,0.858,0.914,0.887,0.777
18500.000,0.825,0.879,0.825,0.746
19000.000,0.853,0.909,0.881,0.770
19500.000,0.467,0.465,0.467,0.469
20000.000,0.516,0.443,0.468,0.469
20500.000,0.697,0.859,0.727,0.655
21000.000,0.710,0.919,0.716,0.726
21500.000,0.710,0.931,0.739,0.772
22000.000,0.699,0.933,0.758,0.776
22500.000,0.726,0.928,0.926,0.789
23000.000,0.855,0.907,0.829,0.773
23500.000,0.871,0.925,0.928,0.784
24000.000,0.866,0.924,0.837,0.782
24500.000,0.865,0.919,0.919,0.782
25000.000,0.865,0.920,0.837,0.781
25500.000,0.871,0.928,0.933,0.779
26000.000,0.876,0.937,0.876,0.783
26500.000,0.878,0.934,0.907,0.790
27000.000,0.867,0.920,0.866,0.783
27500.000,0.876,0.936,0.905,0.788
28000.000,0.862,0.920,0.863,0.776
28500.000,0.848,0.905,0.876,0.763
29000.000,0.863,0.919,0.863,0.782
29500.000,0.857,0.908,0.883,0.782
30000.000,0.870,0.927,0.871,0.790
30500.000,0.834,0.886,0.834,0.762
31000.000,0.858,0.921,0.859,0.767
31500.000,0.861,0.919,0.860,0.774
32000.000,0.850,0.907,0.879,0.767
32500.000,0.847,0.904,0.847,0.763
33000.000,0.859,0.911,0.885,0.785
33500.000,0.866,0.924,0.866,0.780
34000.000,0.880,0.934,0.881,0.801
34500.000,0.864,0.925,0.894,0.779
35000.000,0.871,0.930,0.872,0.783
35500.000,0.861,0.914,0.886,0.785
36000.000,0.846,0.895,0.846,0.768
36500.000,0.862,0.914,0.863,0.783
37000.000,0.855,0.904,0.855,0.780
37500.000,0.868,0.924,0.868,0.784
38000.000,0.872,0.928,0.872,0.789
38500.000,0.849,0.906,0.876,0.770
39000.000,0.860,0.912,0.860,0.783
39500.000,0.557,0.570,0.558,0.545
40000.000,0.631,0.591,0.587,0.577
40500.000,0.728,0.886,0.786,0.681
41000.000,0.731,0.893,0.703,0.723
41500.000,0.777,0.931,0.869,0.766
42000.000,0.813,0.911,0.802,0.791
42500.000,0.777,0.889,0.854,0.752
43000.000,0.797,0.923,0.818,0.767
43500.000,0.791,0.902,0.845,0.757
44000.000,0.851,0.904,0.851,0.768
44500.000,0.849,0.903,0.876,0.767
45000.000,0.860,0.917,0.861,0.777
45500.000,0.841,0.896,0.842,0.761
46000.000,0.846,0.908,0.877,0.757
46500.000,0.862,0.919,0.862,0.782
47000.000,0.824,0.876,0.851,0.749
47500.000,0.834,0.887,0.834,0.756
48000.000,0.840,0.903,0.840,0.746
48500.000,0.831,0.894,0.831,0.740
49000.000,0.848,0.903,0.875,0.768
49500.000,0.836,0.888,0.836,0.758
50000.000,0.844,0.902,0.874,0.753
50500.000,0.845,0.900,0.845,0.764
51000.000,0.836,0.893,0.864,0.752
51500.000,0.843,0.897,0.843,0.758
52000.000,0.848,0.905,0.876,0.769
52500.000,0.850,0.903,0.850,0.769
53000.000,0.837,0.891,0.837,0.760
53500.000,0.846,0.902,0.846,0.759
54000.000,0.827,0.880,0.854,0.744
54500.000,0.844,0.900,0.844,0.761
55000.000,0.876,0.928,0.903,0.798
55500.000,0.862,0.924,0.862,0.772
56000.000,0.856,0.917,0.855,0.759
56500.000,0.855,0.909,0.882,0.776
57000.000,0.849,0.900,0.850,0.766
57500.000,0.839,0.894,0.867,0.759
58000.000,0.855,0.914,0.856,0.779
58500.000,0.828,0.878,0.854,0.747
59000.000,0.855,0.908,0.855,0.772
59500.000,0.468,0.466,0.463,0.479
60000.000,0.505,0.435,0.461,0.466
60500.000,0.679,0.862,0.726,0.652
61000.000,0.715,0.918,0.730,0.729
61500.000,0.710,0.931,0.762,0.773
62000.000,0.737,0.932,0.781,0.783
62500.000,0.831,0.929,0.930,0.793
63000.000,0.807,0.900,0.824,0.769
63500.000,0.868,0.925,0.926,0.784
64000.000,0.862,0.922,0.833,0.776
64500.000,0.866,0.918,0.920,0.785
65000.000,0.858,0.914,0.830,0.778
65500.000,0.870,0.927,0.933,0.779
66000.000,0.874,0.936,0.874,0.783
66500.000,0.872,0.931,0.901,0.788
67000.000,0.870,0.926,0.869,0.785
67500.000,0.874,0.933,0.904,0.788
68000.000,0.860,0.919,0.860,0.778
68500.000,0.846,0.903,0.874,0.764
69000.000,0.863,0.918,0.864,0.781
69500.000,0.854,0.905,0.879,0.780
70000.000,0.872,0.926,0.872,0.791
70500.000,0.836,0.889,0.836,0.762
71000.000,0.860,0.922,0.860,0.767
71500.000,0.858,0.916,0.858,0.772
72000.000,0.850,0.906,0.878,0.767
72500.000,0.847,0.901,0.847,0.764
73000.000,0.861,0.912,0.886,0.785
73500.000,0.862,0.920,0.862,0.774
74000.000,0.880,0.933,0.880,0.801
74500.000,0.867,0.928,0.897,0.776
75000.000,0.872,0.930,0.873,0.784
75500.000,0.863,0.916,0.889,0.786
76000.000,0.847,0.898,0.847,0.769
76500.000,0.862,0.916,0.862,0.783
77000.000,0.853,0.903,0.853,0.776
77500.000,0.860,0.917,0.860,0.780
78000.000,0.869,0.926,0.869,0.791
78500.000,0.849,0.905,0.876,0.770
