0.000,0.906,0.906
500.000,0.858,0.858
1000.000,0.881,0.881
1500.000,0.870,0.870
2000.000,0.884,0.884
2500.000,0.881,0.879
3000.000,0.859,0.861
3500.000,0.872,0.874
4000.000,0.872,0.878
4500.000,0.867,0.869
5000.000,0.871,0.873
5500.000,0.872,0.873
6000.000,0.884,0.884
6500.000,0.875,0.881
7000.000,0.881,0.874
7500.000,0.875,0.877
8000.000,0.869,0.871
8500.000,0.855,0.852
9000.000,0.873,0.873
9500.000,0.860,0.860
10000.000,0.881,0.882
10500.000,0.840,0.838
11000.000,0.870,0.868
11500.000,0.855,0.859
12000.000,0.861,0.872
12500.000,0.845,0.848
13000.000,0.876,0.873
13500.000,0.862,0.865
14000.000,0.890,0.889
14500.000,0.870,0.870
15000.000,0.877,0.877
15500.000,0.859,0.868
16000.000,0.852,0.858
16500.000,0.857,0.862
17000.000,0.872,0.872
17500.000,0.870,0.863
18000.000,0.882,0.880
18500.000,0.853,0.851
19000.000,0.866,0.866
19500.000,0.568,0.565
20000.000,0.579,0.589
20500.000,0.664,0.720
21000.000,0.728,0.755
21500.000,0.771,0.780
22000.000,0.750,0.753
22500.000,0.748,0.750
23000.000,0.790,0.801
23500.000,0.808,0.809
24000.000,0.796,0.800
24500.000,0.807,0.817
25000.000,0.809,0.816
25500.000,0.791,0.783
26000.000,0.816,0.823
26500.000,0.807,0.812
27000.000,0.807,0.813
27500.000,0.805,0.803
28000.000,0.818,0.801
28500.000,0.819,0.821
29000.000,0.826,0.828
29500.000,0.806,0.800
30000.000,0.819,0.803
30500.000,0.825,0.826
31000.000,0.796,0.806
31500.000,0.829,0.834
32000.000,0.828,0.835
32500.000,0.809,0.807
33000.000,0.816,0.816
33500.000,0.808,0.807
34000.000,0.791,0.795
34500.000,0.828,0.821
35000.000,0.801,0.795
35500.000,0.819,0.815
36000.000,0.804,0.809
36500.000,0.826,0.836
37000.000,0.817,0.819
37500.000,0.837,0.828
38000.000,0.799,0.801
38500.000,0.798,0.811
39000.000,0.833,0.828
39500.000,0.529,0.545
40000.000,0.531,0.562
40500.000,0.741,0.771
41000.000,0.795,0.810
41500.000,0.817,0.845
42000.000,0.853,0.858
42500.000,0.887,0.861
43000.000,0.854,0.859
43500.000,0.878,0.878
44000.000,0.866,0.869
44500.000,0.873,0.874
45000.000,0.866,0.870
45500.000,0.878,0.880
46000.000,0.877,0.880
46500.000,0.881,0.888
47000.000,0.874,0.870
47500.000,0.883,0.889
48000.000,0.864,0.867
48500.000,0.861,0.860
49000.000,0.867,0.867
49500.000,0.865,0.866
50000.000,0.875,0.877
50500.000,0.845,0.841
51000.000,0.864,0.862
51500.000,0.862,0.862
52000.000,0.857,0.856
52500.000,0.849,0.849
53000.000,0.865,0.873
53500.000,0.867,0.865
54000.000,0.885,0.883
54500.000,0.876,0.878
55000.000,0.874,0.872
55500.000,0.872,0.873
56000.000,0.847,0.854
56500.000,0.864,0.868
57000.000,0.859,0.854
57500.000,0.876,0.868
58000.000,0.876,0.877
58500.000,0.859,0.860
59000.000,0.859,0.862
59500.000,0.567,0.573
60000.000,0.575,0.593
60500.000,0.665,0.717
61000.000,0.727,0.748
61500.000,0.770,0.789
62000.000,0.749,0.782
62500.000,0.748,0.776
63000.000,0.790,0.799
63500.000,0.810,0.811
64000.000,0.794,0.798
64500.000,0.809,0.818
65000.000,0.811,0.815
65500.000,0.788,0.784
66000.000,0.814,0.822
66500.000,0.802,0.815
67000.000,0.806,0.817
67500.000,0.802,0.803
68000.000,0.814,0.802
68500.000,0.828,0.824
69000.000,0.827,0.824
69500.000,0.798,0.798
70000.000,0.806,0.803
70500.000,0.827,0.826
71000.000,0.801,0.810
71500.000,0.823,0.832
72000.000,0.836,0.836
72500.000,0.812,0.807
73000.000,0.824,0.817
73500.000,0.808,0.808
74000.000,0.796,0.794
74500.000,0.826,0.819
75000.000,0.791,0.797
75500.000,0.821,0.814
76000.000,0.797,0.810
76500.000,0.826,0.835
77000.000,0.811,0.818
77500.000,0.837,0.828
78000.000,0.800,0.801
78500.000,0.797,0.809
79000.000,0.835,0.829
79500.000,0.527,0.543
80000.000,0.594,0.565
80500.000,0.793,0.771
81000.000,0.812,0.809
81500.000,0.848,0.824
82000.000,0.878,0.845
82500.000,0.888,0.850
83000.000,0.854,0.811
83500.000,0.879,0.844
84000.000,0.864,0.865
84500.000,0.874,0.870
85000.000,0.863,0.862
85500.000,0.879,0.881
86000.000,0.876,0.881
86500.000,0.880,0.884
87000.000,0.875,0.869
87500.000,0.881,0.886
88000.000,0.864,0.866
88500.000,0.853,0.859
89000.000,0.867,0.865
89500.000,0.862,0.865
90000.000,0.876,0.872
90500.000,0.842,0.841
91000.000,0.866,0.860
91500.000,0.861,0.863
92000.000,0.860,0.856
92500.000,0.852,0.851
93000.000,0.865,0.872
93500.000,0.864,0.868
94000.000,0.886,0.885
94500.000,0.877,0.874
95000.000,0.876,0.867
95500.000,0.875,0.872
96000.000,0.847,0.851
96500.000,0.864,0.868
97000.000,0.856,0.856
97500.000,0.863,0.867
98000.000,0.873,0.877
98500.000,0.857,0.860
99000.000,0.862,0.862
