0.000,0.796,0.796
500.000,0.780,0.780
1000.000,0.774,0.774
1500.000,0.785,0.785
2000.000,0.807,0.807
2500.000,0.743,0.752
3000.000,0.766,0.774
3500.000,0.766,0.773
4000.000,0.786,0.797
4500.000,0.786,0.795
5000.000,0.771,0.768
5500.000,0.770,0.766
6000.000,0.773,0.769
6500.000,0.795,0.799
7000.000,0.797,0.788
7500.000,0.772,0.775
8000.000,0.761,0.747
8500.000,0.749,0.745
9000.000,0.766,0.765
9500.000,0.733,0.733
10000.000,0.779,0.771
10500.000,0.758,0.750
11000.000,0.769,0.763
11500.000,0.771,0.772
12000.000,0.768,0.774
12500.000,0.775,0.768
13000.000,0.757,0.759
13500.000,0.785,0.787
14000.000,0.760,0.760
14500.000,0.759,0.757
15000.000,0.755,0.757
15500.000,0.789,0.787
16000.000,0.796,0.775
16500.000,0.788,0.768
17000.000,0.764,0.765
17500.000,0.787,0.790
18000.000,0.803,0.802
18500.000,0.795,0.782
19000.000,0.793,0.777
19500.000,0.657,0.640
20000.000,0.648,0.642
20500.000,0.684,0.695
21000.000,0.715,0.708
21500.000,0.727,0.722
22000.000,0.733,0.728
22500.000,0.724,0.717
23000.000,0.721,0.744
23500.000,0.710,0.741
24000.000,0.700,0.725
24500.000,0.727,0.728
25000.000,0.730,0.732
25500.000,0.693,0.703
26000.000,0.717,0.715
26500.000,0.738,0.743
27000.000,0.764,0.749
27500.000,0.740,0.743
28000.000,0.748,0.740
28500.000,0.722,0.723
29000.000,0.742,0.743
29500.000,0.745,0.738
30000.000,0.761,0.742
30500.000,0.761,0.737
31000.000,0.753,0.756
31500.000,0.745,0.750
32000.000,0.734,0.747
32500.000,0.740,0.759
33000.000,0.732,0.735
33500.000,0.742,0.746
34000.000,0.718,0.736
34500.000,0.715,0.732
35000.000,0.722,0.736
35500.000,0.730,0.741
36000.000,0.734,0.746
36500.000,0.723,0.723
37000.000,0.735,0.728
37500.000,0.730,0.728
38000.000,0.714,0.730
38500.000,0.759,0.752
39000.000,0.721,0.708
39500.000,0.654,0.657
40000.000,0.668,0.679
40500.000,0.730,0.749
41000.000,0.721,0.738
41500.000,0.757,0.771
42000.000,0.785,0.797
42500.000,0.762,0.748
43000.000,0.768,0.753
43500.000,0.769,0.757
44000.000,0.787,0.770
44500.000,0.796,0.794
45000.000,0.753,0.769
45500.000,0.775,0.778
46000.000,0.778,0.771
46500.000,0.811,0.805
47000.000,0.785,0.795
47500.000,0.797,0.791
48000.000,0.754,0.753
48500.000,0.768,0.742
49000.000,0.780,0.773
49500.000,0.734,0.744
50000.000,0.763,0.771
50500.000,0.760,0.767
51000.000,0.765,0.770
51500.000,0.767,0.785
52000.000,0.777,0.767
52500.000,0.786,0.774
53000.000,0.770,0.768
53500.000,0.789,0.795
54000.000,0.762,0.767
54500.000,0.764,0.768
55000.000,0.760,0.771
55500.000,0.791,0.788
56000.000,0.787,0.800
56500.000,0.776,0.783
57000.000,0.771,0.755
57500.000,0.789,0.775
58000.000,0.802,0.808
58500.000,0.791,0.794
59000.000,0.783,0.795
59500.000,0.654,0.657
60000.000,0.640,0.654
60500.000,0.671,0.688
61000.000,0.712,0.720
61500.000,0.725,0.728
62000.000,0.744,0.736
62500.000,0.725,0.714
63000.000,0.734,0.747
63500.000,0.732,0.738
64000.000,0.732,0.726
64500.000,0.731,0.728
65000.000,0.731,0.732
65500.000,0.696,0.701
66000.000,0.717,0.729
66500.000,0.735,0.738
67000.000,0.767,0.749
67500.000,0.741,0.732
68000.000,0.747,0.731
68500.000,0.724,0.706
69000.000,0.742,0.725
69500.000,0.743,0.729
70000.000,0.760,0.745
70500.000,0.762,0.742
71000.000,0.759,0.757
71500.000,0.747,0.746
72000.000,0.735,0.746
72500.000,0.738,0.762
73000.000,0.731,0.736
73500.000,0.744,0.750
74000.000,0.718,0.715
74500.000,0.732,0.726
75000.000,0.739,0.735
75500.000,0.740,0.734
76000.000,0.727,0.726
76500.000,0.723,0.728
77000.000,0.734,0.742
77500.000,0.727,0.732
78000.000,0.724,0.724
78500.000,0.761,0.765
79000.000,0.713,0.720
79500.000,0.658,0.658
80000.000,0.678,0.677
80500.000,0.749,0.741
81000.000,0.740,0.736
81500.000,0.766,0.760
82000.000,0.768,0.796
82500.000,0.754,0.745
83000.000,0.758,0.754
83500.000,0.761,0.758
84000.000,0.783,0.793
84500.000,0.785,0.798
85000.000,0.765,0.771
85500.000,0.775,0.777
86000.000,0.768,0.777
86500.000,0.796,0.809
87000.000,0.789,0.785
87500.000,0.788,0.781
88000.000,0.756,0.741
88500.000,0.755,0.751
89000.000,0.771,0.767
89500.000,0.753,0.749
90000.000,0.768,0.775
90500.000,0.756,0.755
91000.000,0.765,0.764
91500.000,0.783,0.779
92000.000,0.764,0.768
92500.000,0.782,0.777
93000.000,0.760,0.770
93500.000,0.780,0.803
94000.000,0.753,0.764
94500.000,0.759,0.761
95000.000,0.763,0.761
95500.000,0.795,0.797
96000.000,0.788,0.790
96500.000,0.775,0.777
97000.000,0.764,0.762
97500.000,0.789,0.784
98000.000,0.794,0.793
98500.000,0.785,0.788
99000.000,0.790,0.797
