0.000,0.740,0.740,0.740,0.740,0.740,0.740
500.000,0.765,0.744,0.745,0.720,0.681,0.681
1000.000,0.797,0.771,0.765,0.760,0.718,0.697
1500.000,0.800,0.774,0.766,0.741,0.697,0.697
2000.000,0.794,0.769,0.763,0.762,0.723,0.704
2500.000,0.769,0.750,0.746,0.726,0.688,0.690
3000.000,0.786,0.761,0.753,0.749,0.687,0.686
3500.000,0.793,0.767,0.758,0.730,0.689,0.689
4000.000,0.768,0.741,0.731,0.724,0.686,0.669
4500.000,0.783,0.758,0.751,0.703,0.682,0.682
5000.000,0.768,0.749,0.742,0.722,0.701,0.683
5500.000,0.747,0.721,0.716,0.695,0.660,0.660
6000.000,0.778,0.749,0.737,0.714,0.675,0.675
6500.000,0.806,0.778,0.770,0.723,0.702,0.702
7000.000,0.809,0.779,0.773,0.771,0.718,0.693
7500.000,0.796,0.771,0.764,0.740,0.700,0.700
8000.000,0.786,0.763,0.755,0.753,0.717,0.702
8500.000,0.763,0.740,0.732,0.706,0.668,0.668
9000.000,0.777,0.755,0.743,0.738,0.680,0.680
9500.000,0.780,0.757,0.753,0.700,0.700,0.678
10000.000,0.799,0.771,0.763,0.761,0.699,0.699
10500.000,0.783,0.757,0.751,0.732,0.714,0.698
11000.000,0.809,0.781,0.775,0.773,0.696,0.696
11500.000,0.796,0.767,0.765,0.735,0.687,0.687
12000.000,0.786,0.760,0.751,0.751,0.714,0.696
12500.000,0.817,0.790,0.786,0.755,0.709,0.709
13000.000,0.774,0.750,0.748,0.743,0.701,0.681
13500.000,0.796,0.769,0.763,0.735,0.689,0.689
14000.000,0.778,0.751,0.743,0.742,0.696,0.674
14500.000,0.787,0.760,0.753,0.707,0.690,0.690
15000.000,0.789,0.763,0.753,0.732,0.712,0.693
15500.000,0.793,0.765,0.756,0.728,0.689,0.689
16000.000,0.781,0.754,0.741,0.720,0.697,0.675
16500.000,0.771,0.750,0.743,0.702,0.685,0.685
17000.000,0.777,0.754,0.745,0.741,0.697,0.677
17500.000,0.777,0.753,0.747,0.700,0.678,0.678
18000.000,0.766,0.740,0.734,0.732,0.688,0.667
18500.000,0.810,0.783,0.778,0.732,0.717,0.717
19000.000,0.767,0.742,0.736,0.715,0.696,0.680
19500.000,0.475,0.483,0.486,0.494,0.507,0.506
20000.000,0.478,0.490,0.533,0.523,0.508,0.508
20500.000,0.684,0.707,0.718,0.717,0.695,0.654
21000.000,0.772,0.775,0.783,0.761,0.741,0.721
21500.000,0.808,0.786,0.790,0.790,0.766,0.719
22000.000,0.800,0.778,0.779,0.757,0.736,0.714
22500.000,0.798,0.773,0.772,0.771,0.747,0.699
23000.000,0.799,0.777,0.775,0.751,0.733,0.712
23500.000,0.807,0.784,0.784,0.783,0.755,0.704
24000.000,0.815,0.793,0.789,0.766,0.745,0.725
24500.000,0.824,0.801,0.803,0.800,0.758,0.738
25000.000,0.860,0.838,0.836,0.812,0.775,0.775
25500.000,0.826,0.804,0.801,0.797,0.753,0.732
26000.000,0.867,0.843,0.839,0.816,0.794,0.773
26500.000,0.859,0.833,0.828,0.827,0.783,0.761
27000.000,0.865,0.837,0.828,0.804,0.781,0.781
27500.000,0.851,0.823,0.821,0.818,0.795,0.751
28000.000,0.846,0.825,0.824,0.799,0.776,0.755
28500.000,0.860,0.838,0.837,0.834,0.808,0.763
29000.000,0.880,0.851,0.847,0.819,0.794,0.768
29500.000,0.838,0.814,0.814,0.813,0.789,0.740
30000.000,0.852,0.829,0.826,0.801,0.783,0.761
30500.000,0.860,0.838,0.836,0.833,0.811,0.772
31000.000,0.856,0.830,0.826,0.801,0.756,0.756
31500.000,0.880,0.854,0.848,0.845,0.802,0.781
32000.000,0.881,0.854,0.851,0.825,0.823,0.777
32500.000,0.852,0.825,0.823,0.822,0.773,0.748
33000.000,0.865,0.838,0.835,0.808,0.808,0.758
33500.000,0.855,0.827,0.823,0.821,0.772,0.749
34000.000,0.834,0.812,0.811,0.788,0.788,0.747
34500.000,0.870,0.844,0.841,0.836,0.790,0.769
35000.000,0.841,0.817,0.813,0.789,0.768,0.750
35500.000,0.858,0.829,0.828,0.820,0.796,0.749
36000.000,0.850,0.824,0.826,0.801,0.777,0.756
36500.000,0.863,0.842,0.838,0.836,0.815,0.777
37000.000,0.870,0.842,0.836,0.809,0.783,0.762
37500.000,0.864,0.841,0.838,0.834,0.791,0.769
38000.000,0.846,0.819,0.819,0.789,0.790,0.736
38500.000,0.846,0.824,0.821,0.818,0.772,0.749
39000.000,0.875,0.849,0.845,0.819,0.818,0.770
39500.000,0.522,0.520,0.521,0.521,0.519,0.517
40000.000,0.518,0.518,0.537,0.527,0.499,0.499
40500.000,0.608,0.619,0.637,0.634,0.593,0.575
41000.000,0.667,0.680,0.684,0.656,0.615,0.615
41500.000,0.730,0.715,0.715,0.713,0.667,0.646
42000.000,0.766,0.747,0.741,0.720,0.682,0.682
42500.000,0.740,0.722,0.720,0.721,0.682,0.663
43000.000,0.775,0.748,0.739,0.714,0.673,0.682
43500.000,0.791,0.765,0.756,0.750,0.688,0.688
