34500.000,0.814,0.785,0.785,0.785,0.733,0.707
35000.000,0.832,0.805,0.805,0.774,0.776,0.725
35500.000,0.833,0.809,0.809,0.807,0.734,0.734
36000.000,0.838,0.809,0.804,0.779,0.780,0.730
36500.000,0.819,0.796,0.794,0.789,0.733,0.733
37000.000,0.817,0.792,0.784,0.761,0.741,0.721
37500.000,0.819,0.793,0.785,0.784,0.724,0.724
38000.000,0.846,0.818,0.812,0.784,0.739,0.739
38500.000,0.813,0.790,0.789,0.788,0.763,0.718
39000.000,0.825,0.797,0.793,0.767,0.716,0.716
39500.000,0.842,0.810,0.805,0.803,0.755,0.732
40000.000,0.835,0.804,0.801,0.772,0.722,0.722
40500.000,0.828,0.797,0.796,0.792,0.737,0.713
41000.000,0.805,0.784,0.776,0.753,0.732,0.712
41500.000,0.825,0.798,0.794,0.792,0.748,0.728
42000.000,0.832,0.808,0.804,0.778,0.732,0.732
42500.000,0.825,0.798,0.799,0.797,0.771,0.724
43000.000,0.839,0.812,0.807,0.781,0.758,0.735
43500.000,0.843,0.814,0.816,0.816,0.759,0.731
44000.000,0.825,0.796,0.792,0.765,0.739,0.714
44500.000,0.855,0.822,0.819,0.817,0.786,0.727
45000.000,0.842,0.820,0.814,0.788,0.741,0.741
45500.000,0.814,0.788,0.784,0.782,0.759,0.714
46000.000,0.845,0.817,0.817,0.789,0.763,0.739
46500.000,0.825,0.794,0.796,0.795,0.741,0.715
47000.000,0.816,0.786,0.776,0.751,0.730,0.708
47500.000,0.842,0.809,0.809,0.807,0.745,0.716
48000.000,0.819,0.791,0.789,0.760,0.708,0.708
48500.000,0.824,0.790,0.791,0.790,0.729,0.698
49000.000,0.838,0.804,0.798,0.773,0.722,0.722
49500.000,0.824,0.794,0.791,0.788,0.742,0.719
50000.000,0.842,0.812,0.808,0.784,0.736,0.736
50500.000,0.844,0.808,0.807,0.807,0.750,0.722
51000.000,0.839,0.805,0.801,0.775,0.749,0.724
51500.000,0.815,0.788,0.791,0.791,0.739,0.714
52000.000,0.819,0.787,0.782,0.757,0.711,0.711
52500.000,0.812,0.787,0.786,0.785,0.738,0.716
53000.000,0.852,0.821,0.818,0.788,0.759,0.733
53500.000,0.818,0.791,0.788,0.784,0.737,0.717
54000.000,0.815,0.790,0.783,0.756,0.735,0.712
54500.000,0.845,0.818,0.815,0.814,0.761,0.734
55000.000,0.845,0.816,0.814,0.786,0.758,0.732
55500.000,0.810,0.787,0.784,0.782,0.759,0.715
56000.000,0.833,0.807,0.800,0.772,0.747,0.724
56500.000,0.812,0.783,0.776,0.773,0.724,0.702
57000.000,0.821,0.795,0.793,0.767,0.742,0.718
57500.000,0.806,0.778,0.773,0.771,0.744,0.697
58000.000,0.806,0.779,0.773,0.746,0.698,0.698
58500.000,0.790,0.765,0.763,0.760,0.720,0.701
59000.000,0.813,0.785,0.784,0.760,0.717,0.717
59500.000,0.823,0.795,0.792,0.790,0.739,0.715
60000.000,0.793,0.770,0.770,0.745,0.723,0.701
60500.000,0.804,0.777,0.768,0.767,0.722,0.700
61000.000,0.822,0.796,0.787,0.764,0.723,0.723
61500.000,0.821,0.794,0.795,0.791,0.738,0.716
62000.000,0.816,0.793,0.790,0.764,0.717,0.717
62500.000,0.807,0.785,0.784,0.781,0.739,0.722
63000.000,0.804,0.782,0.781,0.759,0.741,0.722
63500.000,0.806,0.780,0.776,0.776,0.738,0.718
64000.000,0.785,0.759,0.758,0.733,0.686,0.686
64500.000,0.803,0.781,0.777,0.775,0.714,0.714
65000.000,0.825,0.803,0.803,0.779,0.758,0.739
65500.000,0.815,0.787,0.783,0.781,0.710,0.710
66000.000,0.813,0.791,0.787,0.764,0.763,0.722
66500.000,0.833,0.807,0.800,0.797,0.728,0.728
67000.000,0.821,0.800,0.798,0.771,0.769,0.725
67500.000,0.833,0.808,0.803,0.803,0.759,0.736
68000.000,0.820,0.794,0.781,0.763,0.762,0.730
68500.000,0.819,0.795,0.788,0.786,0.720,0.720
69000.000,0.843,0.813,0.809,0.785,0.785,0.735
69500.000,0.833,0.804,0.802,0.800,0.752,0.729
70000.000,0.799,0.777,0.779,0.755,0.734,0.712
70500.000,0.821,0.797,0.793,0.788,0.728,0.728
71000.000,0.836,0.810,0.804,0.781,0.740,0.740
71500.000,0.849,0.819,0.810,0.809,0.763,0.743
72000.000,0.800,0.777,0.772,0.750,0.729,0.708
72500.000,0.806,0.781,0.779,0.779,0.736,0.717
73000.000,0.826,0.803,0.801,0.774,0.732,0.732
73500.000,0.849,0.821,0.813,0.811,0.756,0.730
74000.000,0.835,0.812,0.803,0.780,0.737,0.737
74500.000,0.818,0.787,0.785,0.781,0.753,0.701
75000.000,0.825,0.798,0.797,0.773,0.749,0.728
75500.000,0.845,0.814,0.812,0.811,0.785,0.736
76000.000,0.854,0.824,0.821,0.795,0.749,0.749
76500.000,0.818,0.792,0.791,0.789,0.764,0.722
77000.000,0.822,0.797,0.791,0.766,0.727,0.727
77500.000,0.809,0.781,0.773,0.771,0.729,0.709
78000.000,0.841,0.815,0.811,0.784,0.737,0.737
78500.000,0.830,0.799,0.792,0.791,0.742,0.717
79000.000,0.808,0.780,0.777,0.751,0.709,0.709
79500.000,0.829,0.800,0.798,0.797,0.743,0.717
80000.000,0.843,0.810,0.803,0.780,0.738,0.738
80500.000,0.832,0.801,0.799,0.797,0.744,0.719
81000.000,0.818,0.790,0.780,0.756,0.709,0.709
81500.000,0.823,0.795,0.793,0.789,0.743,0.724
82000.000,0.821,0.789,0.794,0.765,0.711,0.711
82500.000,0.845,0.822,0.815,0.813,0.769,0.750
83000.000,0.826,0.802,0.799,0.772,0.722,0.722
83500.000,0.822,0.792,0.785,0.781,0.757,0.710
84000.000,0.857,0.824,0.820,0.790,0.762,0.733
84500.000,0.830,0.804,0.799,0.797,0.770,0.721
85000.000,0.835,0.810,0.807,0.781,0.757,0.733
85500.000,0.818,0.793,0.790,0.788,0.743,0.721
86000.000,0.836,0.807,0.802,0.775,0.748,0.722
86500.000,0.829,0.796,0.793,0.790,0.736,0.710
87000.000,0.826,0.794,0.789,0.758,0.729,0.701
87500.000,0.843,0.807,0.806,0.806,0.772,0.708
88000.000,0.833,0.802,0.799,0.774,0.724,0.724
88500.000,0.840,0.809,0.812,0.811,0.783,0.756
89000.000,0.839,0.807,0.806,0.774,0.743,0.712
89500.000,0.855,0.820,0.820,0.822,0.791,0.724
90000.000,0.839,0.811,0.809,0.781,0.753,0.725
90500.000,0.845,0.815,0.813,0.812,0.783,0.754
91000.000,0.860,0.831,0.832,0.801,0.771,0.743
91500.000,0.862,0.830,0.831,0.830,0.797,0.735
92000.000,0.858,0.825,0.827,0.796,0.765,0.734
92500.000,0.850,0.819,0.816,0.814,0.786,0.733
93000.000,0.856,0.826,0.824,0.793,0.763,0.734
93500.000,0.867,0.830,0.828,0.826,0.794,0.730
94000.000,0.858,0.823,0.822,0.792,0.763,0.732
94500.000,0.860,0.827,0.824,0.824,0.795,0.794
95000.000,0.876,0.846,0.845,0.815,0.784,0.755
95500.000,0.891,0.855,0.858,0.858,0.820,0.783
96000.000,0.893,0.854,0.854,0.816,0.781,0.780
96500.000,0.887,0.852,0.853,0.853,0.821,0.821
97000.000,0.880,0.844,0.844,0.813,0.779,0.779
97500.000,0.858,0.826,0.826,0.827,0.796,0.765
98000.000,0.878,0.847,0.845,0.814,0.784,0.784
98500.000,0.873,0.840,0.839,0.839,0.807,0.745
99000.000,0.881,0.844,0.844,0.810,0.778,0.778
