0.000,0.890,0.890
500.000,0.840,0.840
1000.000,0.849,0.849
1500.000,0.865,0.865
2000.000,0.878,0.878
2500.000,0.831,0.831
3000.000,0.871,0.872
3500.000,0.838,0.846
4000.000,0.858,0.858
4500.000,0.851,0.847
5000.000,0.870,0.870
5500.000,0.839,0.840
6000.000,0.864,0.867
6500.000,0.865,0.867
7000.000,0.847,0.844
7500.000,0.832,0.831
8000.000,0.850,0.847
8500.000,0.829,0.831
9000.000,0.866,0.864
9500.000,0.832,0.836
10000.000,0.866,0.858
10500.000,0.845,0.841
11000.000,0.843,0.855
11500.000,0.839,0.840
12000.000,0.864,0.865
12500.000,0.845,0.846
13000.000,0.850,0.848
13500.000,0.841,0.845
14000.000,0.846,0.844
14500.000,0.842,0.845
15000.000,0.888,0.888
15500.000,0.861,0.858
16000.000,0.860,0.862
16500.000,0.857,0.863
17000.000,0.858,0.851
17500.000,0.841,0.843
18000.000,0.866,0.871
18500.000,0.830,0.828
19000.000,0.867,0.857
19500.000,0.517,0.519
20000.000,0.564,0.559
20500.000,0.721,0.714
21000.000,0.766,0.748
21500.000,0.776,0.763
22000.000,0.804,0.799
22500.000,0.800,0.790
23000.000,0.801,0.798
23500.000,0.804,0.810
24000.000,0.793,0.797
24500.000,0.812,0.813
25000.000,0.810,0.807
25500.000,0.782,0.790
26000.000,0.821,0.818
26500.000,0.811,0.805
27000.000,0.814,0.810
27500.000,0.801,0.801
28000.000,0.812,0.809
28500.000,0.821,0.829
29000.000,0.829,0.825
29500.000,0.799,0.802
30000.000,0.813,0.819
30500.000,0.827,0.826
31000.000,0.794,0.806
31500.000,0.828,0.834
32000.000,0.819,0.835
32500.000,0.801,0.807
33000.000,0.821,0.816
33500.000,0.808,0.807
34000.000,0.791,0.795
34500.000,0.829,0.821
35000.000,0.800,0.795
35500.000,0.819,0.815
36000.000,0.804,0.809
36500.000,0.826,0.836
37000.000,0.817,0.819
37500.000,0.837,0.828
38000.000,0.799,0.801
38500.000,0.799,0.811
39000.000,0.833,0.828
39500.000,0.479,0.480
40000.000,0.514,0.583
40500.000,0.745,0.788
41000.000,0.761,0.795
41500.000,0.809,0.870
42000.000,0.806,0.860
42500.000,0.831,0.847
43000.000,0.828,0.868
43500.000,0.819,0.853
44000.000,0.857,0.854
44500.000,0.858,0.854
45000.000,0.860,0.862
45500.000,0.845,0.841
46000.000,0.858,0.860
46500.000,0.871,0.873
47000.000,0.842,0.838
47500.000,0.839,0.839
48000.000,0.844,0.840
48500.000,0.837,0.837
49000.000,0.857,0.859
49500.000,0.840,0.842
50000.000,0.850,0.850
50500.000,0.850,0.847
51000.000,0.847,0.848
51500.000,0.845,0.847
52000.000,0.861,0.856
52500.000,0.855,0.851
53000.000,0.840,0.843
53500.000,0.848,0.851
54000.000,0.835,0.836
54500.000,0.847,0.849
55000.000,0.883,0.889
55500.000,0.866,0.867
56000.000,0.856,0.861
56500.000,0.863,0.866
57000.000,0.852,0.852
57500.000,0.847,0.851
58000.000,0.863,0.862
58500.000,0.836,0.835
59000.000,0.857,0.856
59500.000,0.498,0.501
60000.000,0.537,0.569
60500.000,0.650,0.710
61000.000,0.734,0.760
61500.000,0.773,0.801
62000.000,0.777,0.781
62500.000,0.776,0.776
63000.000,0.772,0.776
63500.000,0.785,0.787
64000.000,0.757,0.795
64500.000,0.781,0.815
65000.000,0.820,0.807
65500.000,0.790,0.791
66000.000,0.820,0.818
66500.000,0.808,0.806
67000.000,0.814,0.814
67500.000,0.810,0.801
68000.000,0.804,0.801
68500.000,0.823,0.814
69000.000,0.820,0.822
69500.000,0.800,0.801
70000.000,0.814,0.821
70500.000,0.821,0.828
71000.000,0.808,0.802
71500.000,0.834,0.830
72000.000,0.841,0.838
72500.000,0.805,0.800
73000.000,0.811,0.816
73500.000,0.805,0.805
74000.000,0.796,0.796
74500.000,0.828,0.818
75000.000,0.796,0.798
75500.000,0.825,0.823
76000.000,0.796,0.799
76500.000,0.825,0.828
77000.000,0.808,0.820
77500.000,0.816,0.835
78000.000,0.797,0.806
78500.000,0.792,0.809
79000.000,0.833,0.829
79500.000,0.511,0.477
80000.000,0.527,0.585
80500.000,0.747,0.787
81000.000,0.762,0.793
81500.000,0.813,0.861
82000.000,0.799,0.841
82500.000,0.793,0.833
83000.000,0.804,0.845
83500.000,0.852,0.818
84000.000,0.851,0.855
84500.000,0.859,0.854
85000.000,0.866,0.863
85500.000,0.844,0.844
86000.000,0.858,0.860
86500.000,0.869,0.870
87000.000,0.836,0.836
87500.000,0.834,0.835
88000.000,0.839,0.840
88500.000,0.832,0.836
89000.000,0.862,0.863
89500.000,0.840,0.840
90000.000,0.850,0.854
90500.000,0.850,0.849
91000.000,0.845,0.845
91500.000,0.843,0.845
92000.000,0.862,0.858
92500.000,0.856,0.852
93000.000,0.845,0.850
93500.000,0.850,0.853
94000.000,0.835,0.835
94500.000,0.853,0.848
95000.000,0.881,0.888
95500.000,0.862,0.866
96000.000,0.863,0.866
96500.000,0.860,0.862
97000.000,0.847,0.855
97500.000,0.849,0.847
98000.000,0.865,0.860
98500.000,0.835,0.839
99000.000,0.858,0.853
