24500.000,0.921,0.887,0.885,0.885,0.851,0.851
25000.000,0.918,0.884,0.883,0.848,0.813,0.813
25500.000,0.933,0.893,0.892,0.891,0.852,0.850
26000.000,0.936,0.896,0.896,0.896,0.818,0.817
26500.000,0.936,0.898,0.897,0.859,0.858,0.858
27000.000,0.927,0.890,0.890,0.891,0.820,0.820
27500.000,0.934,0.897,0.896,0.859,0.859,0.859
28000.000,0.921,0.884,0.883,0.883,0.810,0.810
28500.000,0.913,0.874,0.872,0.837,0.835,0.835
29000.000,0.919,0.885,0.884,0.884,0.815,0.815
29500.000,0.909,0.875,0.876,0.844,0.844,0.844
30000.000,0.927,0.892,0.892,0.892,0.824,0.824
30500.000,0.892,0.858,0.858,0.824,0.824,0.792
31000.000,0.923,0.885,0.882,0.882,0.805,0.805
31500.000,0.920,0.883,0.881,0.844,0.844,0.807
32000.000,0.904,0.869,0.870,0.870,0.799,0.834
32500.000,0.900,0.866,0.867,0.832,0.833,0.798
33000.000,0.914,0.880,0.879,0.878,0.815,0.847
33500.000,0.924,0.886,0.886,0.850,0.850,0.813
34000.000,0.937,0.902,0.901,0.900,0.833,0.833
34500.000,0.929,0.891,0.889,0.850,0.850,0.849
35000.000,0.929,0.892,0.892,0.891,0.817,0.817
35500.000,0.911,0.879,0.878,0.844,0.844,0.843
36000.000,0.898,0.864,0.865,0.865,0.799,0.799
36500.000,0.915,0.882,0.883,0.848,0.848,0.814
37000.000,0.906,0.874,0.875,0.875,0.811,0.811
37500.000,0.928,0.892,0.891,0.852,0.852,0.817
38000.000,0.931,0.895,0.893,0.893,0.822,0.823
38500.000,0.905,0.871,0.872,0.837,0.837,0.837
39000.000,0.908,0.876,0.876,0.874,0.813,0.813
39500.000,0.422,0.429,0.426,0.436,0.435,0.445
40000.000,0.445,0.451,0.472,0.474,0.458,0.465
40500.000,0.635,0.662,0.679,0.676,0.620,0.592
41000.000,0.677,0.684,0.695,0.667,0.615,0.615
41500.000,0.765,0.741,0.748,0.746,0.714,0.674
42000.000,0.838,0.810,0.806,0.777,0.727,0.728
42500.000,0.817,0.784,0.777,0.774,0.720,0.696
43000.000,0.820,0.793,0.782,0.757,0.712,0.712
43500.000,0.820,0.793,0.784,0.781,0.736,0.718
44000.000,0.848,0.819,0.808,0.781,0.738,0.738
44500.000,0.848,0.819,0.809,0.805,0.758,0.737
45000.000,0.816,0.786,0.780,0.750,0.697,0.697
45500.000,0.820,0.795,0.787,0.785,0.741,0.721
46000.000,0.829,0.799,0.793,0.764,0.712,0.712
46500.000,0.869,0.836,0.827,0.824,0.772,0.748
47000.000,0.835,0.808,0.802,0.775,0.729,0.729
47500.000,0.843,0.812,0.799,0.797,0.774,0.730
48000.000,0.800,0.773,0.769,0.741,0.694,0.694
48500.000,0.820,0.786,0.781,0.778,0.724,0.700
49000.000,0.831,0.800,0.790,0.762,0.713,0.713
49500.000,0.781,0.758,0.747,0.746,0.704,0.686
50000.000,0.822,0.790,0.785,0.753,0.702,0.702
50500.000,0.814,0.784,0.777,0.776,0.724,0.700
51000.000,0.828,0.795,0.787,0.755,0.699,0.699
51500.000,0.831,0.804,0.797,0.795,0.743,0.719
52000.000,0.825,0.798,0.791,0.770,0.733,0.733
52500.000,0.848,0.816,0.809,0.806,0.749,0.722
53000.000,0.825,0.794,0.788,0.762,0.717,0.717
53500.000,0.847,0.816,0.813,0.809,0.754,0.729
54000.000,0.824,0.792,0.788,0.758,0.707,0.707
54500.000,0.826,0.794,0.784,0.781,0.732,0.713
55000.000,0.817,0.790,0.782,0.755,0.709,0.709
55500.000,0.850,0.820,0.809,0.809,0.755,0.729
56000.000,0.850,0.815,0.803,0.774,0.745,0.719
56500.000,0.825,0.798,0.791,0.789,0.764,0.726
57000.000,0.825,0.798,0.790,0.759,0.712,0.712
57500.000,0.847,0.816,0.812,0.807,0.754,0.729
58000.000,0.850,0.827,0.819,0.795,0.749,0.749
58500.000,0.846,0.814,0.810,0.809,0.750,0.721
59000.000,0.832,0.803,0.797,0.768,0.740,0.712
59500.000,0.404,0.412,0.425,0.425,0.430,0.438
60000.000,0.420,0.435,0.469,0.478,0.452,0.452
60500.000,0.708,0.731,0.755,0.756,0.725,0.694
61000.000,0.801,0.792,0.803,0.803,0.740,0.771
61500.000,0.861,0.827,0.831,0.795,0.798,0.762
62000.000,0.902,0.868,0.871,0.873,0.797,0.798
62500.000,0.914,0.879,0.876,0.842,0.842,0.842
63000.000,0.909,0.874,0.873,0.872,0.806,0.805
63500.000,0.929,0.892,0.894,0.856,0.856,0.856
64000.000,0.922,0.886,0.888,0.888,0.815,0.815
64500.000,0.922,0.887,0.885,0.852,0.851,0.851
65000.000,0.916,0.881,0.880,0.880,0.811,0.811
65500.000,0.936,0.896,0.896,0.854,0.855,0.853
66000.000,0.940,0.900,0.900,0.900,0.822,0.822
66500.000,0.938,0.900,0.898,0.860,0.859,0.859
67000.000,0.924,0.888,0.888,0.888,0.817,0.817
67500.000,0.938,0.900,0.900,0.863,0.863,0.863
68000.000,0.922,0.885,0.884,0.884,0.812,0.812
68500.000,0.909,0.871,0.869,0.834,0.833,0.833
69000.000,0.919,0.885,0.884,0.884,0.815,0.815
69500.000,0.908,0.875,0.875,0.843,0.844,0.844
70000.000,0.926,0.892,0.892,0.891,0.824,0.824
70500.000,0.889,0.856,0.856,0.822,0.822,0.790
71000.000,0.923,0.884,0.881,0.881,0.804,0.804
71500.000,0.921,0.883,0.883,0.845,0.845,0.809
72000.000,0.905,0.871,0.872,0.872,0.801,0.836
72500.000,0.899,0.865,0.866,0.832,0.832,0.798
73000.000,0.916,0.883,0.882,0.882,0.818,0.849
73500.000,0.921,0.884,0.885,0.848,0.848,0.812
74000.000,0.934,0.900,0.898,0.898,0.831,0.831
74500.000,0.931,0.892,0.890,0.851,0.851,0.850
75000.000,0.931,0.894,0.894,0.893,0.819,0.819
75500.000,0.919,0.885,0.883,0.850,0.850,0.849
76000.000,0.900,0.867,0.867,0.866,0.801,0.801
76500.000,0.920,0.886,0.886,0.852,0.852,0.818
77000.000,0.902,0.871,0.873,0.872,0.808,0.808
77500.000,0.925,0.889,0.888,0.850,0.850,0.814
78000.000,0.932,0.895,0.893,0.893,0.822,0.823
78500.000,0.907,0.873,0.873,0.838,0.838,0.838
79000.000,0.905,0.873,0.872,0.871,0.809,0.809
79500.000,0.427,0.434,0.431,0.441,0.440,0.450
80000.000,0.453,0.458,0.479,0.481,0.464,0.472
80500.000,0.638,0.656,0.680,0.677,0.622,0.595
81000.000,0.680,0.686,0.696,0.668,0.616,0.616
81500.000,0.782,0.758,0.763,0.761,0.732,0.679
82000.000,0.838,0.810,0.806,0.777,0.726,0.726
82500.000,0.808,0.778,0.770,0.767,0.714,0.690
83000.000,0.817,0.790,0.780,0.755,0.710,0.710
83500.000,0.827,0.799,0.790,0.785,0.741,0.723
84000.000,0.847,0.817,0.806,0.778,0.736,0.736
84500.000,0.852,0.821,0.811,0.809,0.760,0.739
85000.000,0.828,0.796,0.792,0.762,0.709,0.709
85500.000,0.824,0.798,0.793,0.790,0.746,0.726
86000.000,0.830,0.800,0.794,0.764,0.712,0.712
86500.000,0.859,0.829,0.819,0.816,0.763,0.739
87000.000,0.837,0.811,0.806,0.779,0.733,0.733
87500.000,0.837,0.808,0.795,0.793,0.770,0.727
88000.000,0.800,0.773,0.768,0.740,0.692,0.692
88500.000,0.812,0.779,0.774,0.770,0.717,0.694
89000.000,0.827,0.797,0.786,0.758,0.709,0.709
89500.000,0.803,0.775,0.765,0.763,0.721,0.702
90000.000,0.829,0.797,0.792,0.761,0.710,0.711
90500.000,0.808,0.782,0.775,0.774,0.721,0.697
91000.000,0.828,0.794,0.787,0.754,0.698,0.698
91500.000,0.836,0.806,0.802,0.798,0.746,0.723
92000.000,0.809,0.788,0.780,0.759,0.720,0.720
92500.000,0.840,0.809,0.802,0.799,0.742,0.716
93000.000,0.816,0.788,0.782,0.757,0.711,0.711
93500.000,0.848,0.817,0.814,0.810,0.755,0.731
94000.000,0.811,0.784,0.780,0.750,0.699,0.699
94500.000,0.816,0.785,0.777,0.773,0.724,0.705
95000.000,0.815,0.787,0.780,0.752,0.707,0.707
95500.000,0.857,0.825,0.814,0.814,0.759,0.732
96000.000,0.847,0.815,0.804,0.774,0.746,0.719
96500.000,0.822,0.795,0.789,0.787,0.762,0.722
97000.000,0.814,0.789,0.784,0.752,0.706,0.706
97500.000,0.843,0.813,0.810,0.805,0.751,0.726
98000.000,0.839,0.817,0.810,0.787,0.742,0.742
98500.000,0.849,0.815,0.810,0.808,0.748,0.720
99000.000,0.847,0.817,0.811,0.781,0.753,0.725
