learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),member weight 1,member weight 2,member weight 3,member weight 4,member weight 5
500.0,0.054444,2.5960922241210937E-10,500.0,58.599999999999994,17.245018709821846,500.0,18432.0,1.0,1.0,0.25,0.5,0.5
1000.0,0.107094,6.080784648656846E-10,1000.0,62.8,25.290403431821474,1000.0,25584.0,0.5,0.5,0.5,0.5,1.0,1.0,0.25,0.5
1500.0,0.134387,8.392181495825451E-10,1500.0,60.8,20.92565397711684,1500.0,32736.0,0.0625,0.0625,0.125,0.125,0.25,0.125,0.0625,0.125,1.0,1.0,1.0
2000.0,0.169014,1.1965360368291537E-9,2000.0,69.8,39.52258891380967,2000.0,39888.0,0.125,0.125,0.125,0.125,0.25,0.125,0.0625,0.03125,0.25,0.5,1.0,0.5,0.5,0.5
2500.0,0.210734,1.726946925951375E-9,2500.0,66.0,29.848307280920395,2500.0,49144.0,0.03125,0.0625,0.0625,0.0625,0.125,0.0625,0.0625,0.03125,0.25,0.5,1.0,0.5,0.25,0.25,1.0,1.0,1.0,1.0
3000.0,0.250991,2.2913303060664072E-9,3000.0,62.6,25.467125821057333,3000.0,54192.0,0.015625,0.03125,0.03125,0.03125,0.0625,0.0625,0.0625,0.03125,0.25,0.5,1.0,0.5,0.25,0.25,1.0,0.5,1.0,0.5,0.25,0.5
3500.0,0.289068,2.942569678028425E-9,3500.0,66.60000000000001,33.31949147128347,3500.0,66112.0,0.03125,0.015625,0.015625,0.03125,0.03125,0.03125,0.015625,0.125,0.25,0.5,0.25,0.125,0.0625,0.5,0.125,0.5,0.5,0.25,0.125,1.0,0.5,0.5,0.5,1.0,0.5
4000.0,0.326802,3.5413983215888346E-9,4000.0,68.60000000000001,37.10943759012979,4000.0,61344.0,0.0625,0.125,0.25,0.0625,0.03125,0.03125,0.25,0.0625,0.25,0.5,0.25,0.125,1.0,0.125,0.125,0.125,0.5,0.125,1.0,1.0,1.0,1.0,1.0,?,?
4500.0,0.368327,4.277219834427039E-9,4500.0,60.0,18.962722852512158,4500.0,68496.0,0.0625,0.125,0.25,0.0625,0.03125,0.03125,0.25,0.0625,0.25,0.5,0.25,0.125,1.0,0.125,0.125,0.125,0.5,0.125,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
5000.0,0.410376,5.100126825273037E-9,5000.0,65.0,28.601736405770612,5000.0,75648.0,0.0625,0.125,0.25,0.0625,0.03125,0.03125,0.25,0.0625,0.25,0.5,0.25,0.125,1.0,0.125,0.125,0.125,0.5,0.125,0.5,1.0,1.0,0.25,0.25,0.5,1.0,1.0,1.0,1.0,1.0
5500.0,0.460296,6.231009724239508E-9,5500.0,67.0,34.11174647797336,5500.0,87568.0,0.03125,0.0625,0.125,0.03125,0.015625,0.015625,0.125,0.03125,0.125,0.25,0.125,0.0625,0.5,0.0625,0.0625,0.0625,0.25,0.0625,0.5,1.0,1.0,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0
6000.0,0.521046,7.757102834681669E-9,6000.0,63.800000000000004,27.87695250239083,6000.0,97104.0,0.03125,0.0625,0.125,0.03125,0.125,0.03125,0.125,0.25,0.125,0.0625,0.5,0.0625,0.0625,0.0625,0.25,0.0625,0.5,1.0,1.0,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.0625,0.125,0.125,0.25,0.5,0.125,0.25,1.0,1.0,0.5,0.5
6500.0,0.58062,9.327137432992458E-9,6500.0,63.2,26.36347628423698,6500.0,101872.0,0.015625,0.03125,0.0625,0.015625,0.0625,0.015625,0.0625,0.25,0.125,0.03125,0.25,0.03125,0.03125,0.03125,0.125,0.03125,0.25,0.5,0.5,0.125,0.125,0.25,0.125,0.125,0.25,0.125,0.125,0.015625,0.03125,0.03125,0.0625,0.25,0.0625,0.125,0.5,1.0,0.25,0.125,0.25,1.0
7000.0,0.638575,1.0747274388041761E-8,7000.0,65.2,30.40890765981954,7000.0,94720.0,0.015625,0.03125,0.03125,0.0625,0.25,0.125,0.015625,0.125,0.015625,0.015625,0.015625,0.0625,0.015625,0.125,0.25,0.25,0.0625,0.0625,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.015625,0.015625,0.0625,0.25,0.0625,0.125,0.5,1.0,0.25,0.125,0.25,1.0,0.5,?,?,?
7500.0,0.69112,1.1872810315754678E-8,7500.0,62.2,22.35004108463435,7500.0,82800.0,0.015625,0.015625,0.03125,0.125,0.0625,0.0625,0.03125,0.0625,0.125,0.125,0.03125,0.03125,0.0625,0.03125,0.03125,0.0625,0.03125,0.03125,0.015625,0.0625,0.015625,0.03125,0.125,0.25,0.0625,0.03125,0.0625,0.5,0.25,1.0,1.0,1.0,?,?,?,?,?,?,?,?
8000.0,0.739607,1.2881518188450072E-8,8000.0,65.8,31.514530133606755,8000.0,80416.0,0.015625,0.0625,0.03125,0.03125,0.015625,0.03125,0.0625,0.0625,0.015625,0.015625,0.03125,0.015625,0.015625,0.03125,0.015625,0.015625,0.03125,0.015625,0.0625,0.125,0.03125,0.015625,0.03125,0.25,0.25,0.5,0.5,1.0,0.5,1.0,1.0,?,?,?,?,?,?,?,?,?
8500.0,0.788285,1.3954243146710926E-8,8500.0,61.199999999999996,22.913090469832788,8500.0,85184.0,0.015625,0.0625,0.03125,0.03125,0.015625,0.03125,0.0625,0.0625,0.015625,0.015625,0.03125,0.015625,0.015625,0.03125,0.015625,0.015625,0.015625,0.015625,0.0625,0.125,0.03125,0.015625,0.03125,0.25,0.25,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.25,?,?,?,?,?,?,?
9000.0,0.840238,1.5189888568388092E-8,9000.0,59.599999999999994,18.59434190376399,9000.0,91936.0,0.015625,0.0625,0.03125,0.03125,0.015625,0.03125,0.0625,0.0625,0.015625,0.015625,0.03125,0.015625,0.015625,0.03125,0.015625,0.015625,0.015625,0.015625,0.0625,0.125,0.03125,0.015625,0.03125,0.25,0.5,1.0,0.5,1.0,0.5,1.0,0.25,0.25,0.25,1.0,1.0,1.0,?,?,?,?
9500.0,0.88845,1.6401016157534388E-8,9500.0,62.2,24.008491749493384,9500.0,97104.0,0.015625,0.0625,0.03125,0.03125,0.015625,0.03125,0.0625,0.0625,0.015625,0.015625,0.03125,0.015625,0.015625,0.03125,0.015625,0.015625,0.015625,0.015625,0.0625,0.125,0.03125,0.015625,0.03125,0.25,0.5,1.0,0.5,1.0,0.5,1.0,0.25,0.125,0.125,1.0,1.0,1.0,1.0,0.5,?,?
10000.0,0.94027,1.7479062684708172E-8,10000.0,59.4,16.748687664041988,10000.0,80416.0,0.03125,0.015625,0.015625,0.015625,0.03125,0.03125,0.015625,0.015625,0.03125,0.0625,0.015625,0.015625,0.25,0.5,1.0,0.5,1.0,0.5,1.0,0.25,0.125,0.125,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,?,?,?,?,?,?,?,?,?
10500.0,0.988126,1.8533673096034264E-8,10500.0,56.8,11.735861392611952,10500.0,85184.0,0.03125,0.015625,0.015625,0.015625,0.03125,0.03125,0.015625,0.015625,0.03125,0.0625,0.015625,0.015625,0.25,0.5,1.0,0.5,1.0,0.5,1.0,0.25,0.125,0.125,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,?,?,?,?,?,?,?
11000.0,1.039519,1.9761317691041367E-8,11000.0,56.00000000000001,12.483093324846854,11000.0,92336.0,0.03125,0.015625,0.015625,0.015625,0.03125,0.03125,0.015625,0.015625,0.03125,0.0625,0.015625,0.015625,0.25,0.5,1.0,0.5,1.0,0.5,1.0,0.25,0.125,0.125,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.125,0.25,1.0,1.0,?,?,?,?
11500.0,1.087815,2.1058916337788107E-8,11500.0,58.599999999999994,18.052256532066497,11500.0,103856.0,0.03125,0.015625,0.015625,0.015625,0.03125,0.03125,0.015625,0.015625,0.03125,0.0625,0.015625,0.015625,0.25,0.25,0.5,0.25,0.5,0.25,0.5,0.125,0.0625,0.0625,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,0.25,1.0,0.0625,0.0625,0.5,0.25,0.25,0.5,0.5,1.0,1.0
12000.0,1.139875,2.2489752326574594E-8,12000.0,57.599999999999994,14.721073549051479,12000.0,106240.0,0.03125,0.015625,0.015625,0.015625,0.03125,0.03125,0.015625,0.015625,0.03125,0.0625,0.015625,0.015625,0.25,0.25,0.5,0.25,0.5,0.25,0.5,0.125,0.0625,0.0625,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,0.25,0.5,0.125,0.0625,0.0625,0.125,0.0625,0.25,0.125,0.25,1.0,1.0
12500.0,1.189712,2.3772437932590646E-8,12500.0,58.599999999999994,16.920854069674096,12500.0,99488.0,0.03125,0.015625,0.015625,0.015625,0.03125,0.125,0.125,0.25,0.125,0.25,0.125,0.25,0.0625,0.03125,0.03125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.5,0.125,0.25,0.25,0.0625,0.03125,0.0625,0.125,0.125,0.0625,0.125,0.5,0.5,0.25,1.0,0.5,1.0,?,?,?
13000.0,1.240441,2.5015508031679528E-8,13000.0,55.2,10.440122824974422,13000.0,94720.0,0.015625,0.015625,0.0625,0.03125,0.125,0.0625,0.125,0.0625,0.0625,0.03125,0.015625,0.015625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.25,0.0625,0.125,0.125,0.03125,0.015625,0.03125,0.0625,0.0625,0.015625,0.125,0.125,0.0625,1.0,0.25,0.5,0.0625,1.0,?,?,?,?,?
13500.0,1.271994,2.5321645070281298E-8,13500.0,59.0,18.099590897468673,13500.0,37504.0,0.015625,0.015625,0.03125,0.015625,0.015625,0.015625,0.25,0.125,0.25,1.0,0.25,0.5,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
14000.0,1.290321,2.549945933537351E-8,14000.0,53.0,5.226649459590246,14000.0,37504.0,0.03125,0.03125,0.125,0.0625,0.125,0.5,0.125,0.5,1.0,1.0,0.5,0.5,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
14500.0,1.308481,2.56868533583151E-8,14500.0,56.599999999999994,13.09989107451783,14500.0,39888.0,0.015625,0.015625,0.0625,0.03125,0.0625,0.5,0.125,0.5,1.0,1.0,0.5,0.5,0.5,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
15000.0,1.329889,2.5905548363096186E-8,15000.0,54.0,8.30516042610194,15000.0,39488.0,0.0625,0.015625,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.0625,1.0,1.0,0.5,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
15500.0,1.351634,2.6170169392393697E-8,15500.0,52.6,4.81927710843374,15500.0,47040.0,0.0625,0.03125,0.0625,0.125,0.25,0.25,0.125,0.25,1.0,1.0,0.5,1.0,0.5,0.25,0.5,1.0,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
16000.0,1.375661,2.6489711345897784E-8,16000.0,57.8,15.24198213252779,16000.0,51408.0,0.015625,0.015625,0.0625,0.125,0.125,0.0625,0.125,0.5,0.5,0.25,0.5,0.25,0.125,0.25,0.5,0.125,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
16500.0,1.403737,2.690063874754641E-8,16500.0,54.0,8.000000000000007,16500.0,56576.0,0.03125,0.0625,0.0625,0.03125,0.0625,0.5,0.5,0.25,0.5,0.125,0.0625,0.25,0.25,0.0625,0.5,1.0,1.0,1.0,1.0,1.0,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
17000.0,1.431939,2.72612302005291E-8,17000.0,61.8,22.672064777327932,17000.0,49424.0,0.03125,0.03125,0.03125,0.0625,0.015625,0.015625,0.03125,0.0625,0.0625,0.0625,0.125,0.125,0.0625,0.125,1.0,0.5,0.5,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
17500.0,1.455947,2.7464549789826076E-8,17500.0,56.39999999999999,13.336619651120252,17500.0,32736.0,0.015625,0.03125,0.015625,0.015625,0.015625,0.125,0.0625,0.0625,0.03125,0.5,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
18000.0,1.477152,2.7655014983481832E-8,18000.0,59.199999999999996,18.377798761263055,18000.0,34720.0,0.0625,0.125,0.125,0.0625,0.015625,0.015625,0.25,0.5,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
18500.0,1.498256,2.7844572986165684E-8,18500.0,54.0,8.080888817840307,18500.0,34720.0,0.03125,0.03125,0.0625,0.25,0.25,0.5,0.125,0.5,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
19000.0,1.521768,2.8145197985900774E-8,19000.0,54.6,9.168027145555252,19000.0,49424.0,0.03125,0.0625,0.125,0.5,0.5,0.5,0.125,0.5,0.25,0.5,0.125,0.25,1.0,0.5,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
19500.0,1.549634,2.858540556083123E-8,19500.0,50.8,0.8000516162332997,19500.0,61064.0,0.125,0.0625,0.25,1.0,1.0,0.5,0.0625,0.25,0.25,0.5,0.125,0.125,0.5,0.25,0.25,0.25,0.5,0.5,1.0,1.0,0.5,0.5,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
20000.0,1.579694,2.907787850747506E-8,20000.0,56.8,11.143289672875644,20000.0,63328.0,0.0625,0.03125,0.125,0.5,0.5,0.5,0.0625,0.25,0.125,0.5,0.125,0.125,0.5,0.25,0.25,0.25,0.5,0.5,1.0,1.0,0.25,0.25,0.5,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
20500.0,1.612972,2.964703951858812E-8,20500.0,56.8,13.487880292859538,20500.0,66112.0,0.03125,0.03125,0.03125,0.03125,0.015625,0.0625,0.015625,0.015625,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.0625,0.015625,0.015625,0.0625,0.03125,0.25,0.5,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
21000.0,1.647828,3.0329178120527E-8,21000.0,54.800000000000004,8.15397620131349,21000.0,75648.0,0.0625,0.03125,0.03125,0.03125,0.015625,0.0625,0.015625,0.015625,0.03125,0.03125,0.015625,0.03125,0.03125,0.03125,0.0625,0.0625,0.015625,0.015625,0.0625,0.03125,0.125,0.5,0.5,0.5,0.25,0.5,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?
21500.0,1.686427,3.112818500234021E-8,21500.0,51.4,2.4566473988439363,21500.0,80016.0,0.125,0.0625,0.0625,0.0625,0.03125,0.125,0.03125,0.03125,0.0625,0.0625,0.015625,0.03125,0.03125,0.03125,0.0625,0.125,0.015625,0.015625,0.0625,0.03125,0.125,0.5,0.5,0.5,0.125,0.25,0.25,1.0,0.5,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?
22000.0,1.718225,3.149553264180819E-8,22000.0,54.2,7.290452131105075,22000.0,44656.0,0.03125,0.125,0.125,0.125,0.03125,0.125,0.0625,0.125,0.125,0.125,0.25,0.125,0.5,0.25,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
22500.0,1.740202,3.174942279441489E-8,22500.0,52.2,4.2560010255424245,22500.0,44656.0,0.03125,0.015625,0.015625,0.03125,0.015625,0.03125,0.03125,0.015625,0.03125,0.03125,0.5,0.25,1.0,0.25,0.25,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
23000.0,1.764642,3.206014288382397E-8,23000.0,54.800000000000004,8.841561794127136,23000.0,49144.0,0.03125,0.015625,0.015625,0.03125,0.03125,0.015625,0.015625,0.5,0.125,0.5,0.125,0.25,0.25,0.25,0.5,1.0,0.5,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
23500.0,1.791327,3.2467169033156496E-8,23500.0,52.2,0.6385738517311264,23500.0,58960.0,0.03125,0.015625,0.015625,0.03125,0.0625,0.03125,0.03125,1.0,0.125,0.5,0.25,0.5,0.25,0.125,0.5,1.0,0.25,1.0,1.0,0.5,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
24000.0,1.82241,3.276874598529603E-8,24000.0,51.800000000000004,-5.369010143406766,24000.0,37504.0,0.03125,0.015625,0.015625,0.015625,0.03125,0.03125,0.03125,0.015625,0.125,0.125,0.5,0.5,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
24500.0,1.83421,3.2831435584359693E-8,24500.0,51.0,-1.0225960745505451,24500.0,20536.0,0.25,0.25,0.125,0.5,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
25000.0,1.845728,3.2928145209120376E-8,25000.0,50.0,0.038385260060130905,25000.0,32456.0,0.125,0.125,0.125,0.125,0.25,1.0,0.25,0.5,0.5,0.5,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
25500.0,1.862755,3.3082845194472206E-8,25500.0,56.99999999999999,9.915194583179685,25500.0,35120.0,0.0625,0.125,0.125,0.0625,0.125,1.0,1.0,0.5,0.5,0.25,0.25,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
26000.0,1.883634,3.332405065910684E-8,26000.0,56.2,8.447877997391394,26000.0,44656.0,0.03125,0.0625,0.0625,0.03125,0.25,0.5,0.125,0.125,0.0625,0.0625,1.0,0.125,0.25,0.25,0.25,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
26500.0,1.906709,3.363093169199096E-8,26500.0,54.800000000000004,7.317793343285041,26500.0,51408.0,0.03125,0.03125,0.125,0.25,0.03125,0.03125,0.03125,0.03125,1.0,0.0625,0.125,0.25,0.125,0.5,0.5,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
27000.0,1.934193,3.401624388164944E-8,27000.0,52.6,2.9388637703951312,27000.0,54192.0,0.015625,0.015625,0.0625,0.125,0.015625,0.015625,0.015625,0.015625,1.0,0.015625,0.015625,0.03125,0.015625,0.0625,0.125,0.25,0.0625,0.03125,0.125,0.125,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
